pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
PflaKGBDf	OZ251424.1	28530001	28560000	0.0041000225275963	22195	91	22195	0
PflaHELEm	OZ251424.1	28530001	28560000	0.0057220094615904	22195	127	22195	0
PflaKGBHm	OZ251424.1	28530001	28560000	0.0041450777202072	22195	92	22195	0
PflaHELEm	OZ251424.1	28560001	28590000	0.0073363901625677	23990	176	23990	0
PflaHELAf	OZ251424.1	28560001	28590000	0.0055439766569403	23990	133	23990	0
PflaKGBDf	OZ251424.1	28560001	28590000	0.0048770320967069	23990	117	23990	0
PflaKGBHm	OZ251424.1	28560001	28590000	0.0027928303459774	23990	67	23990	0
PflaHELAf	OZ251424.1	28590001	28620000	0.0036363636363636	22275	81	22275	0
PflaKGBDf	OZ251424.1	28590001	28620000	0.004668911335578	22275	104	22275	0
PflaHELEm	OZ251424.1	28590001	28620000	0.0064646464646464	22275	144	22275	0
PflaKGBHm	OZ251424.1	28590001	28620000	0.0057045321834433	22263	127	22263	12
PflaKGBDf	OZ251424.1	28620001	28650000	0.0046185633837053	24683	114	24683	0
PflaHELEm	OZ251424.1	28620001	28650000	0.0063201393671757	24683	156	24683	0
PflaKGBHm	OZ251424.1	28620001	28650000	0.004253939958676	24683	105	24683	0
PflaHELAf	OZ251424.1	28620001	28650000	0.0038082891058623	24683	94	24683	0
PflaHELEm	OZ251424.1	28650001	28680000	0.0058943728387299	25448	150	25448	0
PflaKGBHm	OZ251424.1	28650001	28680000	0.0040867651681861	25448	104	25448	0
PflaHELAf	OZ251424.1	28650001	28680000	0.0044404275385099	25448	113	25448	0
PflaKGBDf	OZ251424.1	28650001	28680000	0.0031829613329141	25448	81	25448	0
PflaHELAf	OZ251424.1	28680001	28710000	0.0055175926318916	23561	130	23561	0
PflaKGBDf	OZ251424.1	28680001	28710000	0.0058995798140995	23561	139	23561	0
PflaHELEm	OZ251424.1	28680001	28710000	0.0068757692797419	23561	162	23561	0
PflaKGBHm	OZ251424.1	28680001	28710000	0.0048385043079665	23561	114	23561	0
PflaHELAf	OZ251424.1	28710001	28740000	0.0030927385982489	22957	71	22957	0
PflaKGBDf	OZ251424.1	28710001	28740000	0.005706320512262	22957	131	22957	0
PflaHELEm	OZ251424.1	28710001	28740000	0.0070566711678355	22957	162	22957	0
PflaKGBHm	OZ251424.1	28710001	28740000	0.0049222459380581	22957	113	22957	0
PflaKGBHm	OZ251424.1	28740001	28770000	0.0029794258565849	24837	74	24837	0
PflaKGBDf	OZ251424.1	28740001	28770000	0.0022949631598019	24837	57	24837	0
PflaHELEm	OZ251424.1	28740001	28770000	0.0064420018520755	24837	160	24837	0
PflaHELAf	OZ251424.1	28740001	28770000	0.0034625759954905	24837	86	24837	0
PflaKGBHm	OZ251424.1	28770001	28800000	0.0015521322416669	25771	40	25771	0
PflaHELEm	OZ251424.1	28770001	28800000	0.0046175934189592	25771	119	25771	0
PflaHELAf	OZ251424.1	28770001	28800000	0.0035311008497924	25771	91	25771	0
PflaKGBDf	OZ251424.1	28770001	28800000	0.0058204959062512	25771	150	25771	0
PflaHELAf	OZ251424.1	28800001	28830000	0.0020858319862335	19177	40	19177	0
PflaKGBHm	OZ251424.1	28800001	28830000	0.0027115815821035	19177	52	19177	0
PflaHELEm	OZ251424.1	28800001	28830000	0.0027115815821035	19177	52	19177	0
PflaKGBDf	OZ251424.1	28800001	28830000	0.0032330395786619	19177	62	19177	0
PflaHELEm	OZ251424.1	28830001	28860000	0.0042660249398381	27426	117	27426	33
PflaKGBDf	OZ251424.1	28830001	28860000	0.0042244801340179	27459	116	27459	0
PflaHELAf	OZ251424.1	28830001	28860000	0.0034232856258421	27459	94	27459	0
PflaKGBHm	OZ251424.1	28830001	28860000	0.0024429373587107	27426	67	27426	33
PflaHELEm	OZ251424.1	28860001	28890000	0.0068198601277094	23021	157	23021	0
PflaKGBDf	OZ251424.1	28860001	28890000	0.0056904565396811	23021	131	23021	0
PflaHELAf	OZ251424.1	28860001	28890000	0.0055601407410625	23021	128	23021	0
PflaKGBHm	OZ251424.1	28860001	28890000	0.0050388775465878	23021	116	23021	0
PflaKGBDf	OZ251424.1	28890001	28920000	0.0023783017913166	19762	47	19762	6
PflaHELEm	OZ251424.1	28890001	28920000	0.0049069202751922	19768	97	19768	0
PflaHELAf	OZ251424.1	28890001	28920000	0.0040469445568595	19768	80	19768	0
PflaKGBHm	OZ251424.1	28890001	28920000	0.0024787535410764	19768	49	19768	0
PflaKGBHm	OZ251424.1	28920001	28950000	0.0059886023374867	20706	124	20706	0
PflaHELEm	OZ251424.1	28920001	28950000	0.0073408673814353	20706	152	20706	0
PflaHELAf	OZ251424.1	28920001	28950000	0.0051192890949483	20706	106	20706	0
PflaKGBDf	OZ251424.1	28920001	28950000	0.0033323674297305	20706	69	20706	0
PflaKGBDf	OZ251424.1	28950001	28980000	0.0063393337719035	16721	106	16721	28
PflaKGBHm	OZ251424.1	28950001	28980000	0.0083587079825661	16749	140	16749	0
PflaHELEm	OZ251424.1	28950001	28980000	0.0121798316317392	16749	204	16749	0
PflaHELAf	OZ251424.1	28950001	28980000	0.0086572332676577	16749	145	16749	0
PflaKGBHm	OZ251424.1	28980001	29010000	0.0075480200529487	17753	134	17753	0
PflaHELEm	OZ251424.1	28980001	29010000	0.0085619331943896	17753	152	17753	0
PflaKGBDf	OZ251424.1	28980001	29010000	0.0070422535211267	17750	125	17750	3
PflaHELAf	OZ251424.1	28980001	29010000	0.0091257323118521	17752	162	17752	1
PflaKGBHm	OZ251424.1	29010001	29040000	0.0068164945670513	14817	101	14817	0
PflaHELEm	OZ251424.1	29010001	29040000	0.0095205941931127	14810	141	14810	7
PflaKGBDf	OZ251424.1	29010001	29040000	0.0076938651548896	14817	114	14817	0
PflaHELAf	OZ251424.1	29010001	29040000	0.0073051948051948	14784	108	14784	33
PflaHELAf	OZ251424.1	29040001	29070000	0.0068582154201559	13852	95	13852	0
PflaKGBHm	OZ251424.1	29040001	29070000	0.0075801328328039	13852	105	13852	0
PflaHELEm	OZ251424.1	29040001	29070000	0.0102512272596015	13852	142	13852	0
PflaKGBDf	OZ251424.1	29040001	29070000	0.0065694484550967	13852	91	13852	0
PflaKGBHm	OZ251424.1	29070001	29100000	0.005332366949679	19316	103	19316	0
PflaHELEm	OZ251424.1	29070001	29100000	0.0098364050528059	19316	190	19316	0
PflaKGBDf	OZ251424.1	29070001	29100000	0.0050735141851314	19316	98	19316	0
PflaHELAf	OZ251424.1	29070001	29100000	0.0071443363015117	19316	138	19316	0
PflaKGBHm	OZ251424.1	29100001	29130000	0.0051339844728274	15972	82	15972	0
PflaHELEm	OZ251424.1	29100001	29130000	0.0098297019784623	15972	157	15972	0
PflaKGBDf	OZ251424.1	29100001	29130000	0.0093914350112697	15972	150	15972	0
PflaHELAf	OZ251424.1	29100001	29130000	0.0062609566741798	15972	100	15972	0
PflaHELEm	OZ251424.1	29130001	29160000	0.0097444501806917	15496	151	15496	0
PflaKGBDf	OZ251424.1	29130001	29160000	0.0063242127000516	15496	98	15496	0
PflaHELAf	OZ251424.1	29130001	29160000	0.0047754259163655	15496	74	15496	0
PflaKGBHm	OZ251424.1	29130001	29160000	0.0058724832214765	15496	91	15496	0
PflaKGBHm	OZ251424.1	29160001	29190000	0.0033049817739975	20575	68	20575	0
PflaHELEm	OZ251424.1	29160001	29190000	0.0074362089914945	20575	153	20575	0
PflaKGBDf	OZ251424.1	29160001	29190000	0.0059295261239368	20575	122	20575	0
PflaHELAf	OZ251424.1	29160001	29190000	0.0058323207776427	20575	120	20575	0
PflaKGBHm	OZ251424.1	29190001	29220000	0.0056218948836398	22946	129	22946	0
PflaKGBDf	OZ251424.1	29190001	29220000	0.0030506406345332	22946	70	22946	0
PflaHELAf	OZ251424.1	29190001	29220000	0.0052732502396931	22946	121	22946	0
PflaHELEm	OZ251424.1	29190001	29220000	0.0067985705569598	22946	156	22946	0
PflaHELAf	OZ251424.1	29220001	29250000	0.0075814140485899	17411	132	17411	3
PflaKGBDf	OZ251424.1	29220001	29250000	0.0037900539795566	17414	66	17414	0
PflaKGBHm	OZ251424.1	29220001	29250000	0.0057534088947701	17381	100	17381	33
PflaHELEm	OZ251424.1	29220001	29250000	0.0114850120592626	17414	200	17414	0
PflaKGBHm	OZ251424.1	29250001	29280000	0.0074086269344748	18222	135	18222	2
PflaHELAf	OZ251424.1	29250001	29280000	0.0021949078138718	18224	40	18224	0
PflaKGBDf	OZ251424.1	29250001	29280000	0.0067493415276558	18224	123	18224	0
PflaHELEm	OZ251424.1	29250001	29280000	0.0091637401229148	18224	167	18224	0
PflaKGBHm	OZ251424.1	29280001	29310000	0.0081888666260127	22958	188	22958	0
PflaHELEm	OZ251424.1	29280001	29310000	0.0076226152103841	22958	175	22958	0
PflaKGBDf	OZ251424.1	29280001	29310000	0.0058367453610941	22958	134	22958	0
PflaHELAf	OZ251424.1	29280001	29310000	0.0017026850032743	22905	39	22905	53
PflaKGBHm	OZ251424.1	29310001	29340000	0.0035186153773001	21031	74	21031	81
PflaHELEm	OZ251424.1	29310001	29340000	0.0097574838954149	21112	206	21112	0
PflaHELAf	OZ251424.1	29310001	29340000	0.0057787040545661	21112	122	21112	0
PflaKGBDf	OZ251424.1	29310001	29340000	0.0083838575217885	21112	177	21112	0
PflaHELAf	OZ251424.1	29340001	29370000	0.0043853510613482	21435	94	21435	0
PflaKGBDf	OZ251424.1	29340001	29370000	0.0071378586424072	21435	153	21435	0
PflaHELEm	OZ251424.1	29340001	29370000	0.0103583426651735	21432	222	21432	3
PflaKGBHm	OZ251424.1	29340001	29370000	0.0077909960345229	21435	167	21435	0
PflaHELEm	OZ251424.1	29370001	29400000	0.0074359198670282	22862	170	22862	0
PflaHELAf	OZ251424.1	29370001	29400000	0.006604846470125	22862	151	22862	0
PflaKGBDf	OZ251424.1	29370001	29400000	0.0036304785233137	22862	83	22862	0
PflaKGBHm	OZ251424.1	29370001	29400000	0.0042428483947161	22862	97	22862	0
PflaHELEm	OZ251424.1	29400001	29430000	0.008871181938911	18825	167	18825	0
PflaKGBDf	OZ251424.1	29400001	29430000	0.0046746347941567	18825	88	18825	0
PflaHELAf	OZ251424.1	29400001	29430000	0.0071713147410358	18825	135	18825	0
PflaKGBHm	OZ251424.1	29400001	29430000	0.0061349693251533	18745	115	18745	80
PflaHELAf	OZ251424.1	29430001	29460000	0.00739427703216	19745	146	19745	0
PflaKGBHm	OZ251424.1	29430001	29460000	0.0059255507723474	19745	117	19745	0
PflaHELEm	OZ251424.1	29430001	29460000	0.0063813623702203	19745	126	19745	0
PflaKGBDf	OZ251424.1	29430001	29460000	0.0056734714553467	19741	112	19741	4
PflaKGBHm	OZ251424.1	29460001	29490000	0.003584229390681	15066	54	15066	0
PflaHELEm	OZ251424.1	29460001	29490000	0.0088941988583565	15066	134	15066	0
PflaKGBDf	OZ251424.1	29460001	29490000	0.0055090933227133	15066	83	15066	0
PflaHELAf	OZ251424.1	29460001	29490000	0.0050444709942917	15066	76	15066	0
PflaHELEm	OZ251424.1	29490001	29520000	0.0115662378695554	17724	205	17724	0
PflaKGBDf	OZ251424.1	29490001	29520000	0.0094222523132475	17724	167	17724	0
PflaHELAf	OZ251424.1	29490001	29520000	0.0084664446576734	17717	150	17717	7
PflaKGBHm	OZ251424.1	29490001	29520000	0.0071090047393364	17724	126	17724	0
PflaKGBHm	OZ251424.1	29520001	29550000	0.004875980496078	23585	115	23585	4
PflaHELAf	OZ251424.1	29520001	29550000	0.0038153376573826	23589	90	23589	0
PflaKGBDf	OZ251424.1	29520001	29550000	0.0050447242358726	23589	119	23589	0
PflaHELEm	OZ251424.1	29520001	29550000	0.0082241722836915	23589	194	23589	0
PflaKGBHm	OZ251424.1	29550001	29580000	0.0046516135284426	20638	96	20638	0
PflaHELEm	OZ251424.1	29550001	29580000	0.0075330482115085	20576	155	20576	62
PflaHELAf	OZ251424.1	29550001	29580000	0.0040217075297993	20638	83	20638	0
PflaKGBDf	OZ251424.1	29550001	29580000	0.0047485221436185	20638	98	20638	0
PflaHELAf	OZ251424.1	29580001	29610000	0.0064503021991975	19689	127	19689	0
PflaKGBDf	OZ251424.1	29580001	29610000	0.0032505459901467	19689	64	19689	0
PflaHELEm	OZ251424.1	29580001	29610000	0.0087358423485194	19689	172	19689	0
PflaKGBHm	OZ251424.1	29580001	29610000	0.0076289288983826	19662	150	19662	27
PflaKGBHm	OZ251424.1	29610001	29640000	0.0021888521252227	19645	43	19645	0
PflaKGBDf	OZ251424.1	29610001	29640000	0.0069737846780351	19645	137	19645	0
PflaHELEm	OZ251424.1	29610001	29640000	0.0105879358615423	19645	208	19645	0
PflaHELAf	OZ251424.1	29610001	29640000	0.0054975820819546	19645	108	19645	0
PflaHELAf	OZ251424.1	29640001	29670000	0.0063629876308277	16816	107	16816	0
PflaKGBHm	OZ251424.1	29640001	29670000	0.0077325719724006	16812	130	16812	4
PflaHELEm	OZ251424.1	29640001	29670000	0.0088011417697431	16816	148	16816	0
PflaKGBDf	OZ251424.1	29640001	29670000	0.0058277830637488	16816	98	16816	0
PflaHELAf	OZ251424.1	29670001	29700000	0.0042463986239518	18604	79	18604	0
PflaKGBDf	OZ251424.1	29670001	29700000	0.0059146144746746	18598	110	18598	6
PflaHELEm	OZ251424.1	29670001	29700000	0.0081165340786927	18604	151	18604	0
PflaKGBHm	OZ251424.1	29670001	29700000	0.0052676843689529	18604	98	18604	0
PflaHELEm	OZ251424.1	29700001	29730000	0.0117666834762144	17847	210	17847	0
PflaKGBDf	OZ251424.1	29700001	29730000	0.0050988961730262	17847	91	17847	0
PflaKGBHm	OZ251424.1	29700001	29730000	0.0073401692161147	17847	131	17847	0
PflaHELAf	OZ251424.1	29700001	29730000	0.0078929306794783	17484	138	17484	363
PflaKGBHm	OZ251424.1	29730001	29760000	0.0083457185320681	17494	146	17494	0
PflaHELEm	OZ251424.1	29730001	29760000	0.0115468160512175	17494	202	17494	0
PflaKGBDf	OZ251424.1	29730001	29760000	0.0072024694180862	17494	126	17494	0
PflaHELAf	OZ251424.1	29730001	29760000	0.0084600434434663	17494	148	17494	0
PflaHELAf	OZ251424.1	29760001	29790000	0.0077324222262183	16683	129	16683	0
PflaHELEm	OZ251424.1	29760001	29790000	0.0110291913924354	16683	184	16683	0
PflaKGBHm	OZ251424.1	29760001	29790000	0.0065935383324342	16683	110	16683	0
PflaKGBDf	OZ251424.1	29760001	29790000	0.0082718935443265	16683	138	16683	0
PflaHELAf	OZ251424.1	29790001	29820000	0.0071332176595334	15561	111	15561	0
PflaKGBHm	OZ251424.1	29790001	29820000	0.0062977957714799	15561	98	15561	0
PflaHELEm	OZ251424.1	29790001	29820000	0.0097037465458518	15561	151	15561	0
PflaKGBDf	OZ251424.1	29790001	29820000	0.0059803228088225	15551	93	15551	10
PflaHELEm	OZ251424.1	29820001	29850000	0.0090887904917268	12873	117	12873	0
PflaHELAf	OZ251424.1	29820001	29850000	0.0076905150314611	12873	99	12873	0
PflaKGBDf	OZ251424.1	29820001	29850000	0.0069913773013283	12873	90	12873	0
PflaKGBHm	OZ251424.1	29820001	29850000	0.0072244232113726	12873	93	12873	0
PflaKGBHm	OZ251424.1	29850001	29880000	0.0068470161777539	14897	102	14897	1
PflaHELEm	OZ251424.1	29850001	29880000	0.0146328366223654	14898	218	14898	0
PflaKGBDf	OZ251424.1	29850001	29880000	0.0087931265941737	14898	131	14898	0
PflaHELAf	OZ251424.1	29850001	29880000	0.0096657269432138	14898	144	14898	0
PflaKGBHm	OZ251424.1	29880001	29910000	0.0087389953392024	15448	135	15448	0
PflaHELEm	OZ251424.1	29880001	29910000	0.0141127727066744	15447	218	15447	1
PflaKGBDf	OZ251424.1	29880001	29910000	0.0095805282237182	15448	148	15448	0
PflaHELAf	OZ251424.1	29880001	29910000	0.0089990218454515	15335	138	15335	113
PflaKGBHm	OZ251424.1	29910001	29940000	0.0090881778578939	13314	121	13314	0
PflaHELEm	OZ251424.1	29910001	29940000	0.0120925341745531	13314	161	13314	0
PflaKGBDf	OZ251424.1	29910001	29940000	0.0084121976866456	13314	112	13314	0
PflaHELAf	OZ251424.1	29910001	29940000	0.0099143758449752	13314	132	13314	0
PflaHELAf	OZ251424.1	29940001	29970000	0.0050150917111678	21535	108	21535	0
PflaKGBDf	OZ251424.1	29940001	29970000	0.0053865799860691	21535	116	21535	0
PflaHELEm	OZ251424.1	29940001	29970000	0.0091014627350824	21535	196	21535	0
PflaKGBHm	OZ251424.1	29940001	29970000	0.0043649872300905	21535	94	21535	0
PflaHELAf	OZ251424.1	29970001	30000000	0.0064348828275067	20824	134	20824	0
PflaHELEm	OZ251424.1	29970001	30000000	0.0111890126776796	20824	233	20824	0
PflaKGBDf	OZ251424.1	29970001	30000000	0.008408610417067	20812	175	20812	12
PflaKGBHm	OZ251424.1	29970001	30000000	0.0049490678454737	20812	103	20812	12
PflaHELAf	OZ251424.1	30000001	30030000	0.0072639225181598	14868	108	14868	0
PflaKGBDf	OZ251424.1	30000001	30030000	0.005380683346785	14868	80	14868	0
PflaHELEm	OZ251424.1	30000001	30030000	0.0108958837772397	14868	162	14868	0
PflaKGBHm	OZ251424.1	30000001	30030000	0.0068608327167552	14867	102	14867	1
PflaHELAf	OZ251424.1	30030001	30060000	0.0028659864725438	8723	25	8723	532
PflaKGBDf	OZ251424.1	30030001	30060000	0.0069151809832522	9255	64	9255	0
PflaHELEm	OZ251424.1	30030001	30060000	0.0075634792004321	9255	70	9255	0
PflaKGBHm	OZ251424.1	30030001	30060000	0.004105888708806	9255	38	9255	0
PflaHELAf	OZ251424.1	30060001	30090000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30060001	30090000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30060001	30090000	NA	0	NA	NA	NA
PflaHELEm	OZ251424.1	30060001	30090000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30090001	30120000	NA	0	NA	NA	NA
PflaHELEm	OZ251424.1	30090001	30120000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30090001	30120000	NA	0	NA	NA	NA
PflaHELAf	OZ251424.1	30090001	30120000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30120001	30150000	0.0104323402547898	9969	104	9969	0
PflaHELEm	OZ251424.1	30120001	30150000	0.0109338950747316	9969	109	9969	0
PflaKGBDf	OZ251424.1	30120001	30150000	0.0102317183268131	9969	102	9969	0
PflaHELAf	OZ251424.1	30120001	30150000	0.0094292306149062	9969	94	9969	0
PflaKGBHm	OZ251424.1	30150001	30180000	0.0119870908252651	2169	26	2169	162
PflaHELEm	OZ251424.1	30150001	30180000	0.0137280137280137	2331	32	2331	0
PflaKGBDf	OZ251424.1	30150001	30180000	0.0100640439158279	2186	22	2186	145
PflaHELAf	OZ251424.1	30150001	30180000	0.0137280137280137	2331	32	2331	0
PflaHELEm	OZ251424.1	30180001	30210000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30180001	30210000	NA	0	NA	NA	NA
PflaHELAf	OZ251424.1	30180001	30210000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30180001	30210000	NA	0	NA	NA	NA
PflaHELAf	OZ251424.1	30210001	30240000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30210001	30240000	NA	0	NA	NA	NA
PflaHELEm	OZ251424.1	30210001	30240000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30210001	30240000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30240001	30270000	NA	0	NA	NA	NA
PflaHELEm	OZ251424.1	30240001	30270000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30240001	30270000	NA	0	NA	NA	NA
PflaHELAf	OZ251424.1	30240001	30270000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30270001	30300000	NA	0	NA	NA	NA
PflaHELEm	OZ251424.1	30270001	30300000	NA	0	NA	NA	NA
PflaKGBHm	OZ251424.1	30270001	30300000	NA	0	NA	NA	NA
PflaHELAf	OZ251424.1	30270001	30300000	NA	0	NA	NA	NA
PflaKGBDf	OZ251424.1	30300001	30330000	0.0062881097560975	10496	66	10496	0
PflaKGBHm	OZ251424.1	30300001	30330000	0.0094321646341463	10496	99	10496	0
PflaHELEm	OZ251424.1	30300001	30330000	0.0086707956169604	10495	91	10495	1
PflaHELAf	OZ251424.1	30300001	30330000	0.0080030487804878	10496	84	10496	0
PflaKGBHm	OZ251424.1	30330001	30360000	0.0081750885098165	15535	127	15535	0
PflaHELEm	OZ251424.1	30330001	30360000	0.0095268747988413	15535	148	15535	0
PflaHELAf	OZ251424.1	30330001	30360000	0.0057289990344383	15535	89	15535	0
PflaKGBDf	OZ251424.1	30330001	30360000	0.0007080785323463	15535	11	15535	0
PflaKGBHm	OZ251424.1	30360001	30390000	0.0063466666666666	18750	119	18750	0
PflaHELEm	OZ251424.1	30360001	30390000	0.00832	18750	156	18750	0
PflaKGBDf	OZ251424.1	30360001	30390000	0.0035840376591419	18694	67	18694	56
PflaHELAf	OZ251424.1	30360001	30390000	0.0038933333333333	18750	73	18750	0
PflaKGBHm	OZ251424.1	30390001	30420000	0.0064569308971012	14558	94	14558	0
PflaHELEm	OZ251424.1	30390001	30420000	0.0092732518203049	14558	135	14558	0
PflaKGBDf	OZ251424.1	30390001	30420000	0.008312152229168	14557	121	14557	1
PflaHELAf	OZ251424.1	30390001	30420000	0.0053578788295095	14558	78	14558	0
PflaHELAf	OZ251424.1	30420001	30450000	0.007074514351986	17245	122	17245	0
PflaKGBDf	OZ251424.1	30420001	30450000	0.0085821977384749	17245	148	17245	0
PflaHELEm	OZ251424.1	30420001	30450000	0.0102638445926355	17245	177	17245	0
PflaKGBHm	OZ251424.1	30420001	30450000	0.01037982023775	17245	179	17245	0
PflaHELAf	OZ251424.1	30450001	30480000	0.0073883041750888	14347	106	14347	0
PflaKGBHm	OZ251424.1	30450001	30480000	0.0062730884505471	14347	90	14347	0
PflaKGBDf	OZ251424.1	30450001	30480000	0.0061336864849794	14347	88	14347	0
PflaHELEm	OZ251424.1	30450001	30480000	0.0108733533142817	14347	156	14347	0
PflaHELAf	OZ251424.1	30480001	30510000	0.0055326814204837	15544	86	15544	0
PflaKGBDf	OZ251424.1	30480001	30510000	0.006690684508492	15544	104	15544	0
PflaHELEm	OZ251424.1	30480001	30510000	0.0090066906845084	15544	140	15544	0
PflaKGBHm	OZ251424.1	30480001	30510000	0.0060473494595985	15544	94	15544	0
PflaHELEm	OZ251424.1	30510001	30540000	0.0126772223947014	19326	245	19326	0
PflaKGBHm	OZ251424.1	30510001	30540000	0.0046569388388699	19326	90	19326	0
PflaHELAf	OZ251424.1	30510001	30540000	0.0101417779157611	19326	196	19326	0
PflaKGBDf	OZ251424.1	30510001	30540000	0.0047086826037462	19326	91	19326	0
PflaKGBHm	OZ251424.1	30540001	30570000	0.0063968756312706	14851	95	14851	122
PflaHELEm	OZ251424.1	30540001	30570000	0.010285866951643	14972	154	14972	1
PflaKGBDf	OZ251424.1	30540001	30570000	0.0059440325919989	14973	89	14973	0
PflaHELAf	OZ251424.1	30540001	30570000	0.0070126227208976	14973	105	14973	0
PflaHELEm	OZ251424.1	30570001	30600000	0.0095354932247811	17933	171	17933	0
PflaHELAf	OZ251424.1	30570001	30600000	0.0070819160207438	17933	127	17933	0
PflaKGBDf	OZ251424.1	30570001	30600000	0.0075280209669324	17933	135	17933	0
PflaKGBHm	OZ251424.1	30570001	30600000	0.0032900239781408	17933	59	17933	0
PflaKGBHm	OZ251424.1	30600001	30630000	0.0031450496917851	15898	50	15898	151
PflaHELAf	OZ251424.1	30600001	30630000	0.0058570627453423	16049	94	16049	0
PflaKGBDf	OZ251424.1	30600001	30630000	0.0064178453486198	16049	103	16049	0
PflaHELEm	OZ251424.1	30600001	30630000	0.0092217583650071	16049	148	16049	0
PflaHELEm	OZ251424.1	30630001	30660000	0.0094296076491922	15165	143	15165	0
PflaKGBHm	OZ251424.1	30630001	30660000	0.0051434223541048	15165	78	15165	0
PflaHELAf	OZ251424.1	30630001	30660000	0.0066600725354434	15165	101	15165	0
